,mean_pm25,popdensity,older_percent,poverty,medhouseholdincome,pct_blk,hispanic,education,medianhousevalue,pct_owner_occ,obese,smoke,beds,mean_summer_temp,mean_winter_temp,mean_summer_rm,mean_winter_rm,total,Population,state,q_popdensity,fips,Lat,Long,Confirmed,Deaths
2441,12.7226364821884,240.283525,0.20660327496836103,0.0693378650343372,54711.25,0.00870612549683177,0.0636214634744149,0.17147058494141898,187400.0,0.7925119392959191,0.29,0.18581114370000001,50,303.895048801847,283.077412042425,95.89309151410549,88.45755369653358,421967,824924,40,4,47105,35.73939663,-84.31145275,142,0
2442,12.0054417309688,113.762316666667,0.162735155154809,0.0811261165118401,38568.8333333333,0.025564219314183997,0.0273454515830587,0.28787557147751697,113266.66666666699,0.7759789931654679,0.337,0.2376583589,262,304.08687520124903,283.376607758351,98.224802321236,92.22655606753179,421967,924496,40,4,47107,35.42812616,-84.61520715,136,14
2443,9.66978841978547,41.9796695555556,0.17236111262672,0.127060985564032,33087.5555555556,0.0710982384587243,0.0164064588880734,0.302327763832125,87433.3333333333,0.7616256951998491,0.303,0.25216173989999996,0,305.285168093881,284.037459435215,96.8311987180747,87.85923948186719,421967,458195,40,2,47109,35.17468549,-88.5647812,12,0
2444,10.0004644058942,72.567695,0.13789321730436702,0.15682173795686302,31008.5,0.00167651968761026,0.0632699390703088,0.359135977536373,104300.0,0.7301719730662859,0.34600000000000003,0.2352192175,25,304.196568703316,282.078591865818,97.61210792062201,88.5339748116332,421967,392086,40,3,47111,36.53157855,-86.00778595,130,3
2445,10.3228972552061,118.742858888889,0.132020102804744,0.0758939116919205,48515.7777777778,0.279169468809524,0.0350699636162474,0.219236309003832,104244.444444444,0.77464735709313,0.387,0.2245490355,992,305.191808608367,283.37969320292,94.43958612193371,86.5514705512775,421967,1728714,40,4,47113,35.61181957,-88.84076036,175,2
2446,9.9738460439072,99.20545875,0.153731748229036,0.071760620025765,40792.660714285696,0.0174612109746558,0.0112553510527963,0.297537662597749,115991.892156863,0.630192945574232,0.305,0.2113741589,68,302.941588438715,282.665582218178,97.29983211877692,87.66994245070092,421967,504951,40,3,47115,35.12997174,-85.62265895,39,1
2447,10.396612137958801,68.9534525,0.133316671116236,0.0700309348336752,44383.75,0.0741137905515934,0.0611128716023411,0.27573396240046805,114775.0,0.798493577962407,0.379,0.2194463579,25,304.721402207778,283.33227307864604,97.14569344979391,88.97661732698309,421967,528141,40,3,47117,35.45798777,-86.76420988,31,1
2448,10.674175069864098,144.851551666667,0.131060780499141,0.0896481763242003,50053.8333333333,0.0773658706595163,0.0339796255537065,0.25021028384823696,147016.666666667,0.7123418108675459,0.325,0.209946911,255,304.558145224569,283.247830312613,97.24430704063481,88.9036135680431,421967,1402769,40,4,47119,35.618741299999996,-87.07462444,88,0
2449,12.016266939888599,68.89201666666669,0.15297587624771802,0.0806644358579128,41256.0,0.0195883494374427,0.0100447245611108,0.29145591522873804,130666.66666666699,0.820092194607738,0.354,0.21998919960000002,0,304.207367327793,283.310214702755,98.6457793613315,93.0531010104571,421967,206477,40,3,47121,35.51558739,-84.81482914,26,0
2450,10.779789241891198,89.77908000000001,0.16011293043076402,0.11479569534441199,38197.25,0.0180764177769418,0.0313847998303961,0.28686370772645803,122825.0,0.775548216332471,0.327,0.22553784489999998,59,303.222757131514,283.454734061914,97.6857003460362,88.07276697010559,421967,772511,40,3,47123,35.44550387,-84.24902965,61,2
2451,11.2288020302737,343.69687571428597,0.0818978838469704,0.0610065652015903,54037.0,0.0996391257132448,0.0559006301651629,0.21389631933710698,138600.0,0.722029080486152,0.34299999999999997,0.2247801234,311,304.55544278547,282.345143541574,94.4816732641412,87.39923426625509,421967,2918598,40,4,47125,36.49609412,-87.38550661,262,3
2452,10.5145131248824,67.79046,0.176435406698565,0.0745098039215686,49404.0,0.0612912823564415,0.0059506099375186,0.33535844471445897,163000.0,0.7760532150776049,0.249,0.1872163515,0,304.087199373204,283.480804082012,96.9610070407205,89.56046269304579,421967,110352,40,3,47127,35.27724699,-86.36230578,3,0
2453,9.39251080380242,115.334936666667,0.13596315105704498,0.137634218024643,45536.4236874237,0.0163736776054634,0.00528384918776849,0.230733968321647,115901.310541311,0.775700010796593,0.361,0.2480367876,0,302.260266403604,281.597528390874,98.1043168415745,89.3936320272225,421967,381015,40,4,47129,36.13248031,-84.64880098,17,0
2454,10.947403644782801,52.45185125,0.16645953613248002,0.11923500417467998,39530.0,0.0451573528774861,0.026637501204076,0.325875547629761,81637.5,0.751563917203933,0.379,0.2413034609,137,304.837921061205,281.68546777681803,93.26925663600979,86.86212449677821,421967,572103,40,3,47131,36.35732446,-89.14921589,30,1
2455,9.66388419775556,34.84876,0.168511729919164,0.28315645090978103,30842.6826326431,0.00232818029428199,0.019276157708281998,0.4358878468755721,89642.01680672269,0.8340453784524392,0.387,0.2271977482,114,302.924731893736,281.939271668416,97.33011208959739,89.7869479363818,421967,384359,40,2,47133,36.34117832,-85.28989535,26,0
2456,10.023705388212802,19.966920000000002,0.182286391552634,0.20655336980561104,29939.5,0.0210440751445087,0.0224215716345606,0.32015985110179995,80450.0,0.8183478850493949,0.289,0.2430811179,53,304.373043071525,283.454140457858,97.5168642410906,88.474607950749,421967,139215,40,2,47135,35.63708728,-87.86139634,17,0
2457,9.972234171555439,32.332584999999995,0.21478908079464398,0.0959915202033377,39983.5,0.00478778467908903,0.0041407867494824,0.320257301989907,104800.0,0.8514951445899079,0.312,0.20788896899999998,0,303.014203364408,281.91478717279597,97.4068313906431,89.6018019500918,421967,90959,40,2,47137,36.55606529,-85.07763299999999,3,0
2458,10.6567199963174,72.99512122222221,0.166070617524854,0.139062520673558,38856.1111111111,0.0009670169687491391,0.0177128564254555,0.411068580515128,107877.77777777801,0.756977647267562,0.344,0.2186348332,25,303.522960998445,283.786330852161,97.7161647220401,88.9197093560404,421967,297235,40,3,47139,35.12245443,-84.52075859,15,0
2459,10.538659176203,130.630865,0.14392881100823002,0.110165919267956,39936.1666666667,0.00902239533128103,0.0385968166861879,0.29777419688052803,133133.333333333,0.739896576656561,0.28300000000000003,0.23697794149999998,247,303.183350066996,282.201646080597,97.0217627468473,89.4076543165134,421967,1247721,40,4,47141,36.14005459,-85.50646123,465,6
